turbine_id,source,feature,grid_id,distance_km,distance_rank,is_nearest_grid,n_overlap_speed,l3_root_ms,mae_ms,rmse_ms,bias_nwp_minus_scada_ms,correlation,scada_mean_ms,nwp_mean_ms,scada_p90_ms,nwp_p90_ms,strong_wind_count,strong_wind_l3_root_ms,overall_rank,source_rank,n_overlap_direction,circular_mae_deg,circular_p90_abs_error_deg,mean_cosine_agreement,estimated_scada_offset_deg,offset_corrected_circular_mae_deg,offset_corrected_mean_cosine_agreement,raw_direction_rank,offset_corrected_direction_rank
vestas_wtg04,ldaps,50m_component_extreme_proxy,4,2.1871052536416853,7,False,26303,4.278828923981236,2.951277337538442,3.672474207099894,-0.09345104689562415,0.5072784138418223,6.8172798856911125,6.723828838795489,11.519366666666667,12.201449589487241,4763,5.394024484698219,43.0,43.0,26303,42.93689135848695,83.38453780713014,0.6622341700787512,33.80314671258572,27.070519938582773,0.7969565547921355,65.0,47.0
vestas_wtg04,ldaps,5m_boundary_layer,4,2.1871052536416853,7,False,26303,8.162884739848785,6.6516339953211245,7.466245301651176,-6.646170666741163,0.43468463523019063,6.8172798856911125,0.17110921894994907,11.519366666666667,0.4175892619987292,4763,12.276149835299046,105.0,60.0,26303,76.8202921359704,126.46202168081159,0.18725749421255736,72.21345013620096,43.679497037864124,0.613010770319395,123.0,87.0
vestas_wtg04,ldaps,10m,5,0.6489470250774482,1,True,26303,3.969089222581289,2.620628151439194,3.371554965204909,-2.0378441635155506,0.6426681417687262,6.8172798856911125,4.7794357221755615,11.519366666666667,8.221121974330785,4763,5.949786799470478,33.0,33.0,26303,40.662221132084184,80.96508613795682,0.6892207181804699,31.290728373033218,25.840098964817415,0.806537305575674,53.0,32.0
vestas_wtg04,ldaps,50m_midpoint,5,0.6489470250774482,1,True,26303,3.7160360972977378,2.4941995497932856,3.139659206515573,0.08030941704087365,0.6386004262640359,6.8172798856911125,6.897589302731985,11.519366666666667,12.268756540672076,4763,4.456319035848501,20.0,20.0,26303,39.78876129442388,78.71861490548555,0.7006611537179935,30.69292610161954,24.916462732002145,0.8148025221292708,48.0,11.0
vestas_wtg04,ldaps,50m_component_extreme_proxy,5,0.6489470250774482,1,True,26303,3.959907788352593,2.65224907016022,3.3343929662893204,0.736375686791428,0.6238236086149533,6.8172798856911125,7.5536555724825405,11.519366666666667,13.095776863969213,4763,4.51291480689854,32.0,32.0,26303,40.588194392346196,78.24047207193746,0.6929300676743512,31.43581756758082,25.114707692647904,0.8121305927368929,51.0,16.0
vestas_wtg04,ldaps,5m_boundary_layer,5,0.6489470250774482,1,True,26303,8.09877608501537,6.609800742648005,7.413206472631091,-6.603418904786818,0.491967971318577,6.8172798856911125,0.2138609809042938,11.519366666666667,0.4998037827264738,4763,12.159539028487142,97.0,52.0,26303,78.91660930270953,123.16376143532244,0.15277996063923605,75.77067199938752,42.90414706403455,0.6215530230581157,126.0,86.0
vestas_wtg04,ldaps,10m,6,0.8890227975176656,2,False,26303,3.4096690559885006,2.268365752038286,2.892133640769358,-1.7260517571833371,0.7486153985627056,6.8172798856911125,5.091228128507775,11.519366666666667,8.62021432908543,4763,5.048761410113434,5.0,5.0,26303,38.742565821710386,78.44621421598832,0.7103478470243588,28.815326974322055,25.02393021551161,0.8107348371359133,44.0,14.0
vestas_wtg04,ldaps,50m_midpoint,6,0.8890227975176656,2,False,26303,3.549099547755864,2.1986478115732364,2.8842998775368245,0.7088458839565062,0.7408668765566063,6.8172798856911125,7.526125769647619,11.519366666666667,13.226485027199233,4763,3.805355757923914,12.0,12.0,26303,38.34141015497452,77.80668893420845,0.7160608724056557,28.81302913004718,24.32602866312926,0.8172372032387754,42.0,3.0
vestas_wtg04,ldaps,50m_component_extreme_proxy,6,0.8890227975176656,2,False,26303,3.9119068774086347,2.418642867554029,3.1796725540613346,1.3697158028018575,0.7314809975539195,6.8172798856911125,8.18699568849297,11.519366666666667,14.011970115283498,4763,4.148984375044631,31.0,31.0,26303,38.980723376208395,76.95034474065027,0.7102468311137232,29.419864545364035,24.418273053291905,0.8153976017227951,45.0,4.0
vestas_wtg04,ldaps,5m_boundary_layer,6,0.8890227975176656,2,False,26303,8.06968259302808,6.592200972259856,7.38973167741741,-6.585690720901122,0.5273226948601832,6.8172798856911125,0.2315891647899904,11.519366666666667,0.5268493682416847,4763,12.105574907747473,95.0,50.0,26303,78.18261652551483,121.54645737705343,0.16149841146498425,74.28198646002048,45.08837720649664,0.5961482621716656,124.0,89.0
vestas_wtg04,ldaps,10m,7,2.4273739308841744,8,False,26303,3.366672145294905,2.2666829923757676,2.8618221945554008,-1.7665751073058535,0.7653149439252422,6.8172798856911125,5.050704778385259,11.519366666666667,8.95635107550458,4763,4.86375013647716,4.0,4.0,26303,37.437532426904326,80.80725188213462,0.7186307032713752,26.42355345727083,25.548084557581255,0.8024651153480645,37.0,23.0
vestas_wtg04,ldaps,50m_midpoint,7,2.4273739308841744,8,False,26303,3.6700885344701497,2.2513787164990235,2.978769828555554,0.8631872500697344,0.7674590709349771,6.8172798856911125,7.680467135760846,11.519366666666667,13.98371676871964,4763,3.835389374903436,17.0,17.0,26303,37.34749145112041,78.88886584837157,0.7225288227401978,27.107952797995516,24.634630421903953,0.8116937320860612,34.0,7.0
vestas_wtg04,ldaps,50m_component_extreme_proxy,7,2.4273739308841744,8,False,26303,4.030033217258666,2.4757322220428546,3.2769026536095933,1.5505060650344802,0.7630103862079836,6.8172798856911125,8.367785950725592,11.519366666666667,14.694527596664324,4763,4.214053365289777,35.0,35.0,26303,37.83688642871467,78.09262765248198,0.7183003006269121,27.55283725217566,24.677199088423897,0.810188073565733,41.0,9.0
vestas_wtg04,ldaps,5m_boundary_layer,7,2.4273739308841744,8,False,26303,8.102915016526714,6.61429380993171,7.417866737210896,-6.608393964429843,0.5027451021883016,6.8172798856911125,0.20888592126126898,11.519366666666667,0.4892589602965874,4763,12.163390414459483,98.0,53.0,26303,73.70353610714132,119.55355405918708,0.226565184667352,64.68120464153105,50.87641743437924,0.5297856773185288,122.0,106.0
vestas_wtg04,ldaps,10m,8,3.967254745079883,14,False,26303,3.4312595435360285,2.321926717228715,2.9203077666349126,-1.806600884734125,0.7580946133757451,6.8172798856911125,5.010679000956987,11.519366666666667,9.291287315506425,4763,4.857994433909133,6.0,6.0,26303,36.83917652441088,85.61424079126516,0.7163104280304795,24.393875665518863,26.932853382323984,0.7865252585815496,28.0,46.0
vestas_wtg04,ldaps,50m_midpoint,8,3.967254745079883,14,False,26303,3.8729829773977564,2.3852802597425073,3.1536015582924586,0.8422792419826728,0.764752462209942,6.8172798856911125,7.659559127673786,11.519366666666667,14.550078082850467,4763,4.246221550715905,29.0,29.0,26303,36.974456791179385,82.7942946524865,0.7191459042978092,25.695781660103847,25.872673874510703,0.798067655461383,30.0,34.0
vestas_wtg04,ldaps,50m_component_extreme_proxy,8,3.967254745079883,14,False,26303,4.23346503008683,2.600353685523747,3.4462361343525805,1.5712380937124946,0.7620891613643583,6.8172798856911125,8.388517979403607,11.519366666666667,15.251759973706749,4763,4.638569282160275,41.0,41.0,26303,37.326198219738124,83.79763038364369,0.7154616308152593,25.882242603461936,26.025203560124247,0.7952285302868716,33.0,38.0
vestas_wtg04,ldaps,5m_boundary_layer,8,3.967254745079883,14,False,26303,8.127878921053178,6.627051059765113,7.4372818577610165,-6.621415388242913,0.45988939673547663,6.8172798856911125,0.19586449744819937,11.519366666666667,0.4588586289421905,4763,12.211847080184507,99.0,54.0,26303,68.21122490926638,117.11979510246607,0.30782762229756766,44.293927295436916,59.65590511149674,0.430066946615612,116.0,124.0
vestas_wtg04,ldaps,10m,9,2.7124999359141104,9,False,26303,4.902911576588308,3.278578925183738,4.195646789393669,-2.8208090560714902,0.4934752549368308,6.8172798856911125,3.9964708296196227,11.519366666666667,7.383480889837225,4763,7.373708601702809,57.0,48.0,26303,42.87660995284189,93.94631432520572,0.6485282192513283,30.624120314086348,30.821248133375388,0.7536401827989192,64.0,65.0
vestas_wtg04,ldaps,50m_midpoint,9,2.7124999359141104,9,False,26303,4.3299644541330675,2.956103862538385,3.7101961344256904,-1.0103597452991735,0.5006208425058589,6.8172798856911125,5.806920140391939,11.519366666666667,10.998452782516264,4763,5.868041571519361,45.0,45.0,26303,40.948546426238494,84.94959146429811,0.6788276280360886,31.02215468708398,27.495041474603962,0.7921270807633726,54.0,50.0
vestas_wtg04,ldaps,50m_component_extreme_proxy,9,2.7124999359141104,9,False,26303,4.3080749944648975,2.9756538278010884,3.7014994955064,-0.3425546016280182,0.48654604449156985,6.8172798856911125,6.474725284063094,11.519366666666667,11.780059235399143,4763,5.593962251995114,44.0,44.0,26303,41.97091076672188,85.04925061606794,0.6687679263081339,31.96358161062782,27.806057954398224,0.7882837643103625,61.0,53.0
vestas_wtg04,ldaps,5m_boundary_layer,9,2.7124999359141104,9,False,26303,8.200915742717095,6.677524774993012,7.498170743223962,-6.672975594180738,0.38807895339538445,6.8172798856911125,0.14430429151037452,11.519366666666667,0.34536857237677304,4763,12.343122527661675,109.0,64.0,26303,72.71033257203415,129.6259801144953,0.24721758059380847,63.28543436760663,48.92450679936014,0.5499271000772211,121.0,103.0
vestas_wtg04,ldaps,10m,10,1.736508266513748,5,False,26303,4.213757836853834,2.789680493063781,3.586506238205248,-2.2579516208695636,0.6082790217434128,6.8172798856911125,4.559328264821549,11.519366666666667,7.93906820271501,4763,6.357412004977049,40.0,40.0,26303,37.42925858475364,81.06960441276931,0.7162226106983933,26.637986519031056,26.00886428242951,0.8012718655988652,36.0,36.0
vestas_wtg04,ldaps,50m_midpoint,10,1.736508266513748,5,False,26303,3.7994817878710108,2.5913282872741386,3.237681113922465,-0.17042635359649927,0.6056251738810523,6.8172798856911125,6.646853532094614,11.519366666666667,11.963835170764886,4763,4.709192078543074,23.0,23.0,26303,37.617186860325134,79.6007315345877,0.7181019450124635,27.760406874587602,25.0959624236161,0.8115035245177895,38.0,15.0
vestas_wtg04,ldaps,50m_component_extreme_proxy,10,1.736508266513748,5,False,26303,3.972240686926067,2.711936943496345,3.3779876307887413,0.4773928219899476,0.5907494705263951,6.8172798856911125,7.294672707681061,11.519366666666667,12.728678769692475,4763,4.649369066378449,34.0,34.0,26303,38.3850916233483,78.61404280677748,0.7113018270215974,28.48718206011333,25.27263337791383,0.8092872169067663,43.0,18.0
vestas_wtg04,ldaps,5m_boundary_layer,10,1.736508266513748,5,False,26303,8.164970318588377,6.651120861320645,7.467141065223103,-6.645756508524543,0.3957871359136807,6.8172798856911125,0.17152337716656926,11.519366666666667,0.41491752305994584,4763,12.279597322131327,106.0,61.0,26303,70.64209173227992,122.34571966864002,0.27325461195436973,59.44815546951937,50.31453414035893,0.5375664756230644,119.0,105.0
vestas_wtg04,ldaps,10m,11,1.8383164984055922,6,False,26303,3.5352257795511517,2.345217641325298,2.9987169526835973,-1.8025500950167324,0.7284918530453314,6.8172798856911125,5.01472979067438,11.519366666666667,8.507621826766394,4763,5.271739496787801,10.0,10.0,26303,35.88473077490368,78.24260005136533,0.7338861328036951,25.311053031082707,24.64913482398442,0.8118208621215635,16.0,8.0
vestas_wtg04,ldaps,50m_midpoint,11,1.8383164984055922,6,False,26303,3.571143196558666,2.2531057708013003,2.925886426916331,0.5966958636081038,0.7203673297716664,6.8172798856911125,7.413975749299216,11.519366666666667,13.044249898467864,4763,3.8711334651281386,14.0,14.0,26303,36.11967002717993,77.69626056864394,0.7339340711735348,26.131408732103633,24.168903710112033,0.817493086833626,20.0,1.0
vestas_wtg04,ldaps,50m_component_extreme_proxy,11,1.8383164984055922,6,False,26303,3.9057910626257692,2.4522079551983524,3.1945870914910404,1.2457807881909242,0.710073908012843,6.8172798856911125,8.063060673882037,11.519366666666667,13.815049006034759,4763,4.143373756289223,30.0,30.0,26303,36.60100383414432,76.7082207665555,0.7300007167069189,26.538363672683797,24.218092798018173,0.8159756670722526,25.0,2.0
vestas_wtg04,ldaps,5m_boundary_layer,11,1.8383164984055922,6,False,26303,8.13147230017668,6.628351717671941,7.439251906702454,-6.622390894086809,0.4138756832888445,6.8172798856911125,0.1948889916043034,11.519366666666667,0.4620921494423235,4763,12.217986272406112,101.0,56.0,26303,69.22181494470414,118.46587386897973,0.2904015817105154,55.4855319006927,52.815556240481264,0.5125207208281138,117.0,118.0
vestas_wtg04,ldaps,10m,12,2.9136420627985213,11,False,26303,3.269594224036289,2.188871327726367,2.7715307763819554,-1.6207179941460264,0.7663883929061963,6.8172798856911125,5.196561891545086,11.519366666666667,9.15119782913945,4763,4.704668565894864,1.0,1.0,26303,35.99592974770456,78.96431431512146,0.731673706546696,25.09144194385318,24.967542379508977,0.8079148985107739,18.0,13.0
vestas_wtg04,ldaps,50m_midpoint,12,2.9136420627985213,11,False,26303,3.75885788666861,2.2872932017529255,3.045089801168946,0.9900795770141457,0.7652398244797992,6.8172798856911125,7.807359462705258,11.519366666666667,14.105631638173216,4763,3.9267792080529107,21.0,21.0,26303,35.94422905627595,78.12804427629852,0.7339278073167004,25.618325201030835,24.42080026166195,0.8139430628122855,17.0,5.0
vestas_wtg04,ldaps,50m_component_extreme_proxy,12,2.9136420627985213,11,False,26303,4.129463053692993,2.526410763999497,3.356513615441173,1.6686004565073334,0.760859462920823,6.8172798856911125,8.485880342198445,11.519366666666667,14.80749298074401,4763,4.32814348968731,38.0,38.0,26303,36.301001526661786,78.05428649512147,0.7307628209700103,25.895286980060703,24.449833416074483,0.8123254041351796,21.0,6.0
vestas_wtg04,ldaps,5m_boundary_layer,12,2.9136420627985213,11,False,26303,8.128342617607071,6.625842418381031,7.436567850119382,-6.619855305907019,0.42456561757755834,6.8172798856911125,0.19742457978409295,11.519366666666667,0.4538422880982097,4763,12.213587018691397,100.0,55.0,26303,68.10405843670867,116.84552785291572,0.30649170822980765,50.266331928583575,55.760548093477695,0.4794777919418347,115.0,121.0
vestas_wtg04,ldaps,10m,13,4.275064840684555,16,False,26303,3.288781367910458,2.207788903393963,2.7850239655603173,-1.5788171789604442,0.7617055819646069,6.8172798856911125,5.238462706730669,11.519366666666667,9.6949142035602,4763,4.597710810097332,2.0,2.0,26303,36.61833263561101,83.9836063512678,0.7190871177268914,24.745288721890727,26.623590647548752,0.7917912981749498,26.0,41.0
vestas_wtg04,ldaps,50m_midpoint,13,4.275064840684555,16,False,26303,4.052197072594354,2.4785902533340884,3.297447976126017,1.0837374261258643,0.7671114417236353,6.8172798856911125,7.901017311816976,11.519366666666667,14.95420679642021,4763,4.413531788038499,36.0,36.0,26303,36.39072317340785,82.5074739557545,0.7243211607727145,25.365157558209805,25.738700857292766,0.8015984870954665,22.0,29.0
vestas_wtg04,ldaps,50m_component_extreme_proxy,13,4.275064840684555,16,False,26303,4.428141313336062,2.7207125838333472,3.613287331080536,1.8132924285412135,0.7660398726913508,6.8172798856911125,8.630572314232326,11.519366666666667,15.588992507668868,4763,4.8317623556922396,47.0,46.0,26303,36.582374362387455,82.6562990287772,0.7220802849167782,25.43966257052884,25.813300410389388,0.7996121597328386,24.0,31.0
vestas_wtg04,ldaps,5m_boundary_layer,13,4.275064840684555,16,False,26303,8.138745589838596,6.628140771790515,7.442722213589602,-6.622237046686258,0.41780251596773826,6.8172798856911125,0.19504283900485517,11.519366666666667,0.43724555497791917,4763,12.241840459414918,102.0,57.0,26303,66.73229842210303,116.37030515308382,0.3305204958017594,38.39544973460372,60.63895164729004,0.42172062351160844,112.0,125.0
vestas_wtg04,ldaps,10m,14,3.2112691369841513,12,False,26303,4.1172297652336445,2.723158617437061,3.4985878369507315,-2.2127204997151115,0.6328672916450653,6.8172798856911125,4.604559385976001,11.519366666666667,7.910605889904599,4763,6.258321402557834,37.0,37.0,26303,36.035310288740035,82.01040656920036,0.7245196776382605,24.14733731111232,26.810491408926648,0.7939972071834861,19.0,44.0
vestas_wtg04,ldaps,50m_midpoint,14,3.2112691369841513,12,False,26303,3.6868154788548027,2.4886440119556807,3.1234729334564104,-0.08537334350733392,0.6273110703230359,6.8172798856911125,6.731906542183778,11.519366666666667,11.972034788608946,4763,4.522524135932152,19.0,19.0,26303,36.528258032240714,80.10461789991562,0.7249053045340507,25.928218194117736,25.72336439626055,0.8060391546189655,23.0,28.0
vestas_wtg04,ldaps,50m_component_extreme_proxy,14,3.2112691369841513,12,False,26303,3.870021750460687,2.6090259787023045,3.2697345921315675,0.5622069427483402,0.6134483159949344,6.8172798856911125,7.379486828439452,11.519366666666667,12.722012295057182,4763,4.4621278661082595,28.0,28.0,26303,37.19293262846625,78.90973644043041,0.7194276646897135,26.541242706393543,25.89780686977141,0.8041775685568634,31.0,35.0
vestas_wtg04,ldaps,5m_boundary_layer,14,3.2112691369841513,12,False,26303,8.185329253111416,6.664160032602764,7.483578500220254,-6.659389794835934,0.3716628121062819,6.8172798856911125,0.157890090855179,11.519366666666667,0.3692546704476575,4763,12.317476860379447,108.0,63.0,26303,66.56979053812049,121.0393151473379,0.3284544863006261,43.75089530977138,57.48186935363133,0.45470070065900287,111.0,123.0
vestas_wtg04,ldaps,10m,15,3.268545414831456,13,False,26303,3.5886595892548248,2.3894090463687103,3.0466485849480907,-1.8714702773384797,0.7263508837123231,6.8172798856911125,4.945809608352633,11.519366666666667,8.497338568014067,4763,5.360338798923207,15.0,15.0,26303,34.19816128882583,79.69980541691912,0.7413035327840237,22.377525101612274,25.670638722157662,0.8016731774604553,9.0,26.0
vestas_wtg04,ldaps,50m_midpoint,15,3.268545414831456,13,False,26303,3.5533464920926114,2.24568792903955,2.915275402576119,0.5429684069513092,0.7207437498293654,6.8172798856911125,7.360248292642422,11.519366666666667,13.02751347583102,4763,3.812201543034571,13.0,13.0,26303,34.82462864169954,78.50860929798988,0.7403804201971963,24.114906882529176,24.88144902126362,0.811173201407183,13.0,10.0
vestas_wtg04,ldaps,50m_component_extreme_proxy,15,3.268545414831456,13,False,26303,3.863596018544499,2.4250414942131595,3.1617927783531847,1.1927128598024712,0.7118411451660448,6.8172798856911125,8.009992745493584,11.519366666666667,13.734580618376048,4763,4.030387817053722,27.0,27.0,26303,35.1436862177874,77.50245407695313,0.7379307241902676,24.328174539992162,24.94050782903725,0.8098442372954034,15.0,12.0
vestas_wtg04,ldaps,5m_boundary_layer,15,3.268545414831456,13,False,26303,8.165006528620406,6.647656906552056,7.46492447923205,-6.642489784395869,0.38341512686670975,6.8172798856911125,0.17479010129524492,11.519366666666667,0.39932779518671085,4763,12.287028259576301,107.0,62.0,26303,63.276573331121604,113.96172053956296,0.37624767886552546,25.111885544603446,61.3205076531019,0.4155225445011915,108.0,126.0
vestas_wtg04,ldaps,10m,16,3.9699421082485014,15,False,26303,3.3347940423310725,2.2426986958958905,2.831993495301117,-1.6568160795823557,0.7559974947344298,6.8172798856911125,5.160463806108757,11.519366666666667,9.230197351134366,4763,4.773713183037934,3.0,3.0,26303,34.50368245905667,80.91834020422368,0.7374599254964671,22.680089792310515,25.854451755221344,0.7992654129765175,10.0,33.0
vestas_wtg04,ldaps,50m_midpoint,16,3.9699421082485014,15,False,26303,3.805393771005626,2.3279676885713267,3.091768567027913,0.9197824190338547,0.7561847627278616,6.8172798856911125,7.737062304724967,11.519366666666667,14.120159887336774,4763,3.9639254631917757,24.0,24.0,26303,34.72110369267969,79.31909700261124,0.7389758645938769,23.82538551343164,25.188801525373115,0.8078174338213843,12.0,17.0
vestas_wtg04,ldaps,50m_component_extreme_proxy,16,3.9699421082485014,15,False,26303,4.154483094731388,2.5457359599614184,3.3809719962493983,1.6025888253793212,0.752441333360564,6.8172798856911125,8.419868711070434,11.519366666666667,14.84668680307692,4763,4.325421317760653,39.0,39.0,26303,34.94835060474142,78.8533855664932,0.7367723323784792,23.883690555220923,25.27976425411686,0.8057711235189833,14.0,19.0
vestas_wtg04,ldaps,5m_boundary_layer,16,3.9699421082485014,15,False,26303,8.152637657092567,6.637747161685478,7.453571802632668,-6.632349127696356,0.4028452361900461,6.8172798856911125,0.18493075799475603,11.519366666666667,0.4094964965420039,4763,12.27003952077734,104.0,59.0,26303,63.869275391835394,113.68167634843877,0.37410802735275694,19.70006394023981,62.86476977469111,0.3973657794165915,109.0,127.0
vestas_wtg04,gfs,10m,1,29.35840384366056,5,False,26303,5.975942872238447,4.611398887137647,5.3658489044176365,-4.524746575499874,0.5726663944360155,6.8172798856911125,2.292533310191238,11.519366666666667,4.560792818897673,4763,8.926451669498418,88.0,40.0,26303,48.989907102572936,93.29185092518163,0.5948642280345636,39.66418965193353,28.836713390185228,0.7727530253870777,85.0,57.0
vestas_wtg04,gfs,80m,1,29.35840384366056,5,False,26303,5.024570930628687,3.7068200469600674,4.436217105918329,-3.313235654572719,0.5932338475220008,6.8172798856911125,3.504044231118394,11.519366666666667,7.483302729073288,4763,7.287804911963171,58.0,10.0,26303,46.985652886973384,88.61212300077295,0.62048513927623,37.9273099941916,27.65913578431671,0.7866278705457626,78.0,52.0
vestas_wtg04,gfs,100m,1,29.35840384366056,5,False,26303,4.895724706263261,3.59673587921122,4.314961801939899,-3.1208381884651026,0.60185594772986,6.8172798856911125,3.69644169722601,11.519366666666667,7.912366378030006,4763,7.052769735215776,56.0,9.0,26303,46.60118186282854,87.76616881641202,0.6254379972850911,37.62384702429008,27.385112846388733,0.7896589195515438,73.0,49.0
vestas_wtg04,gfs,pbl,1,29.35840384366056,5,False,26303,5.659709322989592,4.032178978255234,4.926680730739795,-2.378971320885414,0.5719189421419767,6.8172798856911125,4.438308564805698,11.519366666666667,12.225576196472664,4763,7.964362626965222,77.0,29.0,26303,45.24055595012676,91.46036094982965,0.631862758406008,34.64613376182044,29.600601373831072,0.7680551577409243,71.0,61.0
vestas_wtg04,gfs,850hpa,1,29.35840384366056,5,False,26303,5.310121334389393,3.1768171487560117,4.2980833912309375,1.3227097539637416,0.7827420390946345,6.8172798856911125,8.139989639654855,11.519366666666667,17.342700783575427,4763,7.032740599500753,69.0,21.0,26303,31.89510469024242,70.43576632679365,0.7704277525658069,17.469825364819652,25.50681302525893,0.807681932940972,5.0,21.0
vestas_wtg04,gfs,700hpa,1,29.35840384366056,5,False,26303,9.768982427570085,6.299025199543569,8.21524138678478,5.209835112197958,0.5464187791824094,6.8172798856911125,12.02711499788907,11.519366666666667,23.27548908710227,4763,11.450484065465675,116.0,52.0,26303,46.64690749539115,129.77641626273234,0.5645975743746756,8.757427236030496,45.94334964052236,0.5712574176256947,75.0,93.0
vestas_wtg04,gfs,500hpa,1,29.35840384366056,5,False,26303,18.660476495120577,13.096733095701742,16.195255383601076,12.682398084198422,0.31880991915710005,6.8172798856911125,19.499677969889532,11.519366666666667,34.05994711603217,4763,18.868544877532806,121.0,57.0,26303,52.898302304029315,145.77540786607122,0.4833560624322147,14.594759567137398,51.06779830488639,0.4994729448299217,91.0,107.0
vestas_wtg04,gfs,10m,2,23.775469012438577,3,False,26303,5.662095130494264,4.326375461599578,5.053462730999501,-4.221461723103495,0.6342762687813844,6.8172798856911125,2.5958181625876167,11.519366666666667,4.453913038979174,4763,8.60690507864861,78.0,30.0,26303,59.16180460444491,124.03407047116123,0.4521299557616676,45.12236711745586,39.4698259244458,0.6407782917545248,106.0,81.0
vestas_wtg04,gfs,80m,2,23.775469012438577,3,False,26303,4.566388463245996,3.3700363172844456,4.027475737743616,-3.0148567649401876,0.6636539548795044,6.8172798856911125,3.8024231207509254,11.519366666666667,7.428940044424765,4763,6.660210870251983,49.0,3.0,26303,55.51342233067522,114.77494679642905,0.5013555025098585,43.17938269975075,36.06620698102988,0.6875277745372421,103.0,77.0
vestas_wtg04,gfs,100m,2,23.775469012438577,3,False,26303,4.46004714780265,3.284127095818349,3.930215864287637,-2.8542424187438034,0.66731986423227,6.8172798856911125,3.9630374669473096,11.519366666666667,7.885757698603467,4763,6.434683193249572,48.0,2.0,26303,54.76668172662142,112.49139815183965,0.5114878482640413,42.790702362414855,35.36507296467267,0.6970017593227236,102.0,75.0
vestas_wtg04,gfs,pbl,2,23.775469012438577,3,False,26303,5.139056754644862,3.5710458365523308,4.392893371273723,-2.168643432118907,0.6247664737528973,6.8172798856911125,4.648636453572205,11.519366666666667,11.420620245926006,4763,7.347271664804324,62.0,14.0,26303,52.13563389668617,111.82061900942347,0.5389906553820408,38.86860828481384,35.95229712000663,0.692267654237904,89.0,76.0
vestas_wtg04,gfs,850hpa,2,23.775469012438577,3,False,26303,6.172053928659867,3.4274370920986676,4.853950123261326,1.5603550817461382,0.7462346286838062,6.8172798856911125,8.37763496743725,11.519366666666667,18.527400047549566,4763,8.621037937602473,89.0,41.0,26303,31.519692706206456,74.35560808141389,0.7635736097392484,13.006290262670865,28.554412499968482,0.7836786001560223,4.0,55.0
vestas_wtg04,gfs,700hpa,2,23.775469012438577,3,False,26303,9.208585026839495,5.916174767845573,7.718232971390284,4.7596903796682195,0.5078085214027398,6.8172798856911125,11.576970265359334,11.519366666666667,21.854735639143396,4763,10.594616961900657,112.0,48.0,26303,46.77634707998351,129.68218795505223,0.563235338736363,8.594158929475645,46.21874308073958,0.5696313760438666,77.0,96.0
vestas_wtg04,gfs,500hpa,2,23.775469012438577,3,False,26303,18.626781641765096,13.119925580173634,16.190463013756276,12.7192721892636,0.3066898763301826,6.8172798856911125,19.536552074954717,11.519366666666667,34.14084383625756,4763,18.21373938661935,119.0,55.0,26303,53.11211609616505,146.19408868088567,0.4812402608334469,15.077950138217188,51.13331980539103,0.4983987271961636,93.0,108.0
vestas_wtg04,gfs,10m,3,35.272419876232334,7,False,26303,5.326284621827446,3.5862504743615267,4.531993346979584,-2.5532006575909016,0.23285353418850338,6.8172798856911125,4.2640792281002105,11.519366666666667,7.463372427436592,4763,8.362152373221091,71.0,23.0,26303,70.44013067786592,142.03261426684432,0.27492432429720837,54.96218472678333,54.38367653646574,0.47886466871237365,118.0,120.0
vestas_wtg04,gfs,80m,3,35.272419876232334,7,False,26303,5.115320883393516,3.488239906489536,4.371724144720392,-1.9095566024980608,0.27131565607315944,6.8172798856911125,4.907723283193052,11.519366666666667,8.88938756563632,4763,7.74063954440184,61.0,13.0,26303,67.20774558641347,139.2285001146309,0.31853724502171443,50.527154001056466,52.54249446252073,0.5010712663286505,114.0,117.0
vestas_wtg04,gfs,100m,3,35.272419876232334,7,False,26303,5.113120581559009,3.4934771783509104,4.373387606633203,-1.8504313765485363,0.27526879691641293,6.8172798856911125,4.966848509142577,11.519366666666667,9.049050250688813,4763,7.685375418719928,60.0,12.0,26303,66.54385232922435,139.03518712245344,0.32740909648924155,49.65938367884459,52.14758930732641,0.5057837008488768,110.0,116.0
vestas_wtg04,gfs,pbl,3,35.272419876232334,7,False,26303,5.3075757059460535,3.5923544339241262,4.517229156008694,-1.724596192980333,0.31139106363583924,6.8172798856911125,5.09268369271078,11.519366666666667,9.689496523682426,4763,7.955318006364628,68.0,20.0,26303,66.81115129968933,139.0971402765442,0.3182193013628018,50.039494460964725,53.3441034562921,0.4954684872708284,113.0,119.0
vestas_wtg04,gfs,850hpa,3,35.272419876232334,7,False,26303,5.372697624983436,3.1304108617236848,4.270544693917488,1.0314360543649532,0.6830961948975598,6.8172798856911125,7.848715940056066,11.519366666666667,16.33733440765482,4763,7.224981409165649,73.0,25.0,26303,32.90303997090466,80.25975625426943,0.7439465021405061,10.578827517983889,31.600799984192204,0.7568098034982903,7.0,67.0
vestas_wtg04,gfs,700hpa,3,35.272419876232334,7,False,26303,8.849778508366105,5.7003293104754915,7.423236080721161,4.658866527526425,0.49299247136557134,6.8172798856911125,11.476146413217538,11.519366666666667,21.20143346766961,4763,9.459329207174402,110.0,46.0,26303,46.7350845993392,129.0228974164545,0.5628455100480034,10.080191157680563,45.95505493341579,0.5716699499766844,76.0,94.0
