variant,pred_year,group,score,nmae,ficr,n_rows,pinn_weight,tree_weight,tcn_family_weight
pinn50_tree50,2023,fold_mean,0.6136106340174341,0.13741066122044265,0.3646319292553108,26274,0.5,0.5,0.0
pinn50_tree50,2024,kpx_group_1,0.6285718501062528,0.114938146523495,0.3720818467360007,8778,0.5,0.5,0.0
pinn50_tree50,2024,kpx_group_2,0.6638301571553172,0.1258946930896022,0.4535550074002367,8778,0.5,0.5,0.0
pinn50_tree50,2024,kpx_group_3,0.6025724143008325,0.1302421231703763,0.33538695177204136,8778,0.5,0.5,0.0
pinn50_tree50,2024,fold_mean,0.6316581405208009,0.12369165426115784,0.38700793530275956,26334,0.5,0.5,0.0
pinn0.00_tree0.00_tcn1.00,2022,kpx_group_1,0.613863225134983,0.13485306731837915,0.3625795175883452,8664,0.0,0.0,1.0
pinn0.00_tree0.00_tcn1.00,2022,kpx_group_2,0.6298428987297996,0.1369529067389053,0.3966387041985045,8664,0.0,0.0,1.0
pinn0.00_tree0.00_tcn1.00,2022,fold_mean,0.6218530619323913,0.13590298702864223,0.37960911089342486,17328,0.0,0.0,1.0
pinn0.00_tree0.00_tcn1.00,2023,kpx_group_1,0.6274407481092,0.14005871486567972,0.3949402110840798,8757,0.0,0.0,1.0
pinn0.00_tree0.00_tcn1.00,2023,kpx_group_2,0.6366880931932575,0.14245538194327823,0.41583156832979307,8758,0.0,0.0,1.0
pinn0.00_tree0.00_tcn1.00,2023,kpx_group_3,0.5701112028958418,0.16335205748490134,0.30357446327658505,8759,0.0,0.0,1.0
pinn0.00_tree0.00_tcn1.00,2023,fold_mean,0.6114133480660997,0.14862205143128643,0.371448747563486,26274,0.0,0.0,1.0
pinn0.00_tree0.00_tcn1.00,2024,kpx_group_1,0.6467327636512391,0.12048448791933479,0.4139500152218129,8778,0.0,0.0,1.0
pinn0.00_tree0.00_tcn1.00,2024,kpx_group_2,0.6605689315496673,0.12572145557335015,0.44685931867268486,8778,0.0,0.0,1.0
pinn0.00_tree0.00_tcn1.00,2024,kpx_group_3,0.5804815976842801,0.14198919075317484,0.3029523861217351,8778,0.0,0.0,1.0
pinn0.00_tree0.00_tcn1.00,2024,fold_mean,0.6292610976283955,0.12939837808195326,0.3879205733387443,26334,0.0,0.0,1.0
pinn0.00_tree0.05_tcn0.95,2022,kpx_group_1,0.6155517939949794,0.133699629161486,0.36480321715144487,8664,0.0,0.05,0.95
pinn0.00_tree0.05_tcn0.95,2022,kpx_group_2,0.6306960967018116,0.13533111419371635,0.39672330759733965,8664,0.0,0.05,0.95
pinn0.00_tree0.05_tcn0.95,2022,fold_mean,0.6231239453483954,0.1345153716776012,0.3807632623743923,17328,0.0,0.05,0.95
pinn0.00_tree0.05_tcn0.95,2023,kpx_group_1,0.6284035395379644,0.13833237946612675,0.39513945854205546,8757,0.0,0.05,0.95
pinn0.00_tree0.05_tcn0.95,2023,kpx_group_2,0.6390113874394573,0.14065219351231012,0.4186749683912248,8758,0.0,0.05,0.95
pinn0.00_tree0.05_tcn0.95,2023,kpx_group_3,0.5705604268959692,0.16201765667490026,0.3031385104668388,8759,0.0,0.05,0.95
pinn0.00_tree0.05_tcn0.95,2023,fold_mean,0.6126584512911303,0.14700074321777903,0.37231764580003973,26274,0.0,0.05,0.95
pinn0.00_tree0.05_tcn0.95,2024,kpx_group_1,0.646174220517763,0.11919839305655716,0.41154683409208304,8778,0.0,0.05,0.95
pinn0.00_tree0.05_tcn0.95,2024,kpx_group_2,0.6621428883334336,0.12428916343667396,0.44857494010354115,8778,0.0,0.05,0.95
pinn0.00_tree0.05_tcn0.95,2024,kpx_group_3,0.5814590222301397,0.14049680462697564,0.30341484908725497,8778,0.0,0.05,0.95
pinn0.00_tree0.05_tcn0.95,2024,fold_mean,0.6299253770271122,0.12799478704006892,0.3878455410942931,26334,0.0,0.05,0.95
pinn0.00_tree0.10_tcn0.90,2022,kpx_group_1,0.6186655816190022,0.13261445380622328,0.36994561704422774,8664,0.0,0.1,0.9
pinn0.00_tree0.10_tcn0.90,2022,kpx_group_2,0.6323419116214618,0.13377989618217626,0.3984637194250999,8664,0.0,0.1,0.9
pinn0.00_tree0.10_tcn0.90,2022,fold_mean,0.625503746620232,0.13319717499419975,0.3842046682346638,17328,0.0,0.1,0.9
pinn0.00_tree0.10_tcn0.90,2023,kpx_group_1,0.6290981172317758,0.13672293926004972,0.3949191737236014,8757,0.0,0.1,0.9
pinn0.00_tree0.10_tcn0.90,2023,kpx_group_2,0.6412510659768825,0.13894048077905574,0.42144261273282085,8758,0.0,0.1,0.9
pinn0.00_tree0.10_tcn0.90,2023,kpx_group_3,0.5712934789677309,0.1607544540670543,0.3033414120025159,8759,0.0,0.1,0.9
pinn0.00_tree0.10_tcn0.90,2023,fold_mean,0.6138808873921298,0.14547262470205327,0.37323439948631276,26274,0.0,0.1,0.9
pinn0.00_tree0.10_tcn0.90,2024,kpx_group_1,0.6483106511713695,0.11801030466030599,0.4146316070030451,8778,0.0,0.1,0.9
pinn0.00_tree0.10_tcn0.90,2024,kpx_group_2,0.6648812818666767,0.12295924254909614,0.45272180628244957,8778,0.0,0.1,0.9
pinn0.00_tree0.10_tcn0.90,2024,kpx_group_3,0.5833161472335731,0.13911097424994656,0.3057432687170926,8778,0.0,0.1,0.9
pinn0.00_tree0.10_tcn0.90,2024,fold_mean,0.6321693600905397,0.12669350715311622,0.39103222733419574,26334,0.0,0.1,0.9
pinn0.00_tree0.15_tcn0.85,2022,kpx_group_1,0.6200288832168221,0.1316055335497879,0.3716632999834322,8664,0.0,0.15000000000000002,0.85
pinn0.00_tree0.15_tcn0.85,2022,kpx_group_2,0.6341259404124289,0.1322977901638436,0.4005496709887014,8664,0.0,0.15000000000000002,0.85
pinn0.00_tree0.15_tcn0.85,2022,fold_mean,0.6270774118146255,0.13195166185681576,0.38610648548606685,17328,0.0,0.15000000000000002,0.85
pinn0.00_tree0.15_tcn0.85,2023,kpx_group_1,0.6288506144889312,0.13525824320185267,0.39295947217971494,8757,0.0,0.15000000000000002,0.85
pinn0.00_tree0.15_tcn0.85,2023,kpx_group_2,0.6425491641169804,0.13733252285052636,0.422430851084487,8758,0.0,0.15000000000000002,0.85
pinn0.00_tree0.15_tcn0.85,2023,kpx_group_3,0.5727148486367863,0.15957215758756452,0.3050018548611371,8759,0.0,0.15000000000000002,0.85
pinn0.00_tree0.15_tcn0.85,2023,fold_mean,0.6147048757475659,0.1440543078799812,0.373464059375113,26274,0.0,0.15000000000000002,0.85
pinn0.00_tree0.15_tcn0.85,2024,kpx_group_1,0.6485126374378783,0.11691556436568598,0.4139408392414426,8778,0.0,0.15000000000000002,0.85
pinn0.00_tree0.15_tcn0.85,2024,kpx_group_2,0.6669294199776241,0.12171281035157726,0.45557165030682545,8778,0.0,0.15000000000000002,0.85
pinn0.00_tree0.15_tcn0.85,2024,kpx_group_3,0.5839032011771373,0.13783867861147753,0.3056450809657522,8778,0.0,0.15000000000000002,0.85
pinn0.00_tree0.15_tcn0.85,2024,fold_mean,0.6331150861975466,0.1254890177762469,0.3917191901713401,26334,0.0,0.15000000000000002,0.85
pinn0.00_tree0.20_tcn0.80,2022,kpx_group_1,0.6219622030312357,0.13065286138354926,0.37457726744602077,8664,0.0,0.2,0.8
pinn0.00_tree0.20_tcn0.80,2022,kpx_group_2,0.6354610880991209,0.1308774466130651,0.40179962281130704,8664,0.0,0.2,0.8
pinn0.00_tree0.20_tcn0.80,2022,fold_mean,0.6287116455651783,0.13076515399830718,0.3881884451286639,17328,0.0,0.2,0.8
pinn0.00_tree0.20_tcn0.80,2023,kpx_group_1,0.6291238470456958,0.1339059723663435,0.39215366645773503,8757,0.0,0.2,0.8
pinn0.00_tree0.20_tcn0.80,2023,kpx_group_2,0.6450569852759074,0.13582136257790983,0.4259353331297246,8758,0.0,0.2,0.8
pinn0.00_tree0.20_tcn0.80,2023,kpx_group_3,0.5732929319245069,0.15847187454190986,0.3050577383909236,8759,0.0,0.2,0.8
pinn0.00_tree0.20_tcn0.80,2023,fold_mean,0.6158245880820367,0.14273306982872105,0.3743822459927944,26274,0.0,0.2,0.8
pinn0.00_tree0.20_tcn0.80,2024,kpx_group_1,0.6489870162560516,0.11591357214235329,0.4138876046544566,8778,0.0,0.2,0.8
pinn0.00_tree0.20_tcn0.80,2024,kpx_group_2,0.6694294911989629,0.12055516970630226,0.459414152104228,8778,0.0,0.2,0.8
pinn0.00_tree0.20_tcn0.80,2024,kpx_group_3,0.5852962036498877,0.1366555773892642,0.30724798468903947,8778,0.0,0.2,0.8
pinn0.00_tree0.20_tcn0.80,2024,fold_mean,0.634570903701634,0.1243747730793066,0.3935165804825747,26334,0.0,0.2,0.8
pinn0.00_tree0.25_tcn0.75,2022,kpx_group_1,0.6235546557646076,0.12978880969155918,0.3768981212207743,8664,0.0,0.25,0.75
pinn0.00_tree0.25_tcn0.75,2022,kpx_group_2,0.6379800541524827,0.12952814092840104,0.40548824923336635,8664,0.0,0.25,0.75
pinn0.00_tree0.25_tcn0.75,2022,fold_mean,0.6307673549585451,0.1296584753099801,0.39119318522707036,17328,0.0,0.25,0.75
pinn0.00_tree0.25_tcn0.75,2023,kpx_group_1,0.628753058059217,0.1326679057874274,0.39017402190586137,8757,0.0,0.25,0.75
pinn0.00_tree0.25_tcn0.75,2023,kpx_group_2,0.6444193249199799,0.1344122114019525,0.4232508612419123,8758,0.0,0.25,0.75
pinn0.00_tree0.25_tcn0.75,2023,kpx_group_3,0.5742062809684113,0.15744985426329525,0.30586241620011784,8759,0.0,0.25,0.75
pinn0.00_tree0.25_tcn0.75,2023,fold_mean,0.6157928879825362,0.14150999048422505,0.37309576644929715,26274,0.0,0.25,0.75
pinn0.00_tree0.25_tcn0.75,2024,kpx_group_1,0.6484044324328694,0.11501878349217044,0.41182764835790925,8778,0.0,0.25,0.75
pinn0.00_tree0.25_tcn0.75,2024,kpx_group_2,0.6716376961404511,0.11950361143716794,0.4627790037180701,8778,0.0,0.25,0.75
pinn0.00_tree0.25_tcn0.75,2024,kpx_group_3,0.584896874896242,0.1355825207642541,0.305376270556738,8778,0.0,0.25,0.75
pinn0.00_tree0.25_tcn0.75,2024,fold_mean,0.6349796678231875,0.1233683052311975,0.3933276408775725,26334,0.0,0.25,0.75
pinn0.00_tree0.30_tcn0.70,2022,kpx_group_1,0.625634705815704,0.12903304918446062,0.3803024608158687,8664,0.0,0.30000000000000004,0.7
pinn0.00_tree0.30_tcn0.70,2022,kpx_group_2,0.6391720568188245,0.1282792686100014,0.40662338224765043,8664,0.0,0.30000000000000004,0.7
pinn0.00_tree0.30_tcn0.70,2022,fold_mean,0.6324033813172643,0.12865615889723103,0.39346292153175955,17328,0.0,0.30000000000000004,0.7
pinn0.00_tree0.30_tcn0.70,2023,kpx_group_1,0.6289150000646169,0.13153590556670242,0.38936590569593627,8757,0.0,0.30000000000000004,0.7
pinn0.00_tree0.30_tcn0.70,2023,kpx_group_2,0.6454675814633214,0.13310033209491612,0.4240354950215589,8758,0.0,0.30000000000000004,0.7
pinn0.00_tree0.30_tcn0.70,2023,kpx_group_3,0.574719006155967,0.15651622350940503,0.30595423582133907,8759,0.0,0.30000000000000004,0.7
pinn0.00_tree0.30_tcn0.70,2023,fold_mean,0.6163671958946352,0.14038415372367452,0.3731185455129447,26274,0.0,0.30000000000000004,0.7
pinn0.00_tree0.30_tcn0.70,2024,kpx_group_1,0.6472246185443395,0.11423554573686888,0.4086847828255481,8778,0.0,0.30000000000000004,0.7
pinn0.00_tree0.30_tcn0.70,2024,kpx_group_2,0.6731645158728646,0.11854926034056493,0.46487829208629416,8778,0.0,0.30000000000000004,0.7
pinn0.00_tree0.30_tcn0.70,2024,kpx_group_3,0.5846396181374296,0.13462165020250538,0.30390088647736446,8778,0.0,0.30000000000000004,0.7
pinn0.00_tree0.30_tcn0.70,2024,fold_mean,0.6350095841848779,0.12246881875997973,0.3924879871297356,26334,0.0,0.30000000000000004,0.7
pinn0.00_tree0.35_tcn0.65,2022,kpx_group_1,0.6267170102223446,0.12835723912728228,0.3817912595719715,8664,0.0,0.35000000000000003,0.6499999999999999
pinn0.00_tree0.35_tcn0.65,2022,kpx_group_2,0.640180962228323,0.12711695499528083,0.4074788794519268,8664,0.0,0.35000000000000003,0.6499999999999999
pinn0.00_tree0.35_tcn0.65,2022,fold_mean,0.6334489862253339,0.12773709706128156,0.39463506951194915,17328,0.0,0.35000000000000003,0.6499999999999999
pinn0.00_tree0.35_tcn0.65,2023,kpx_group_1,0.6280925060301585,0.13052416066390354,0.38670917272422073,8757,0.0,0.35000000000000003,0.6499999999999999
pinn0.00_tree0.35_tcn0.65,2023,kpx_group_2,0.6467389845021643,0.13189293396946505,0.42537090297379343,8758,0.0,0.35000000000000003,0.6499999999999999
pinn0.00_tree0.35_tcn0.65,2023,kpx_group_3,0.5755247749033747,0.15567654942393375,0.30672609923068306,8759,0.0,0.35000000000000003,0.6499999999999999
pinn0.00_tree0.35_tcn0.65,2023,fold_mean,0.6167854218118992,0.13936454801910078,0.3729353916428991,26274,0.0,0.35000000000000003,0.6499999999999999
pinn0.00_tree0.35_tcn0.65,2024,kpx_group_1,0.6455871697689176,0.1135591405549935,0.4047334800928288,8778,0.0,0.35000000000000003,0.6499999999999999
pinn0.00_tree0.35_tcn0.65,2024,kpx_group_2,0.6745406037629118,0.11771122447628568,0.4667924320021094,8778,0.0,0.35000000000000003,0.6499999999999999
pinn0.00_tree0.35_tcn0.65,2024,kpx_group_3,0.5848159448481158,0.13377401211369996,0.30340590180993166,8778,0.0,0.35000000000000003,0.6499999999999999
pinn0.00_tree0.35_tcn0.65,2024,fold_mean,0.6349812394599817,0.12168145904832639,0.3916439379682899,26334,0.0,0.35000000000000003,0.6499999999999999
pinn0.00_tree0.40_tcn0.60,2022,kpx_group_1,0.6286075109046583,0.1277598441025887,0.38497486591190533,8664,0.0,0.4,0.6
pinn0.00_tree0.40_tcn0.60,2022,kpx_group_2,0.6419550842375623,0.1260499152514977,0.40996008372662235,8664,0.0,0.4,0.6
pinn0.00_tree0.40_tcn0.60,2022,fold_mean,0.6352812975711103,0.1269048796770432,0.3974674748192638,17328,0.0,0.4,0.6
pinn0.00_tree0.40_tcn0.60,2023,kpx_group_1,0.625823311018618,0.12963386548683234,0.3812804875240684,8757,0.0,0.4,0.6
pinn0.00_tree0.40_tcn0.60,2023,kpx_group_2,0.6466488155137976,0.13078760260895458,0.4240852336365498,8758,0.0,0.4,0.6
pinn0.00_tree0.40_tcn0.60,2023,kpx_group_3,0.5772446189134445,0.15493168350751893,0.3094209213344079,8759,0.0,0.4,0.6
pinn0.00_tree0.40_tcn0.60,2023,fold_mean,0.6165722484819534,0.1384510505344353,0.37159554749834206,26274,0.0,0.4,0.6
pinn0.00_tree0.40_tcn0.60,2024,kpx_group_1,0.6447579605950674,0.1129904769510583,0.4025063981411931,8778,0.0,0.4,0.6
pinn0.00_tree0.40_tcn0.60,2024,kpx_group_2,0.6748234942552132,0.11697399280537447,0.46662098131580076,8778,0.0,0.4,0.6
pinn0.00_tree0.40_tcn0.60,2024,kpx_group_3,0.5855467161652529,0.1330632714646483,0.3041567037951541,8778,0.0,0.4,0.6
pinn0.00_tree0.40_tcn0.60,2024,fold_mean,0.6350427236718444,0.12100924707369369,0.3910946944173826,26334,0.0,0.4,0.6
pinn0.00_tree0.45_tcn0.55,2022,kpx_group_1,0.6304922251017109,0.12725329675304003,0.38823774695646185,8664,0.0,0.45,0.55
pinn0.00_tree0.45_tcn0.55,2022,kpx_group_2,0.6419158694698629,0.12509275186475935,0.4089244908044851,8664,0.0,0.45,0.55
pinn0.00_tree0.45_tcn0.55,2022,fold_mean,0.6362040472857868,0.1261730243088997,0.3985811188804735,17328,0.0,0.45,0.55
pinn0.00_tree0.45_tcn0.55,2023,kpx_group_1,0.625070971816881,0.12887459033800414,0.37901653397176627,8757,0.0,0.45,0.55
pinn0.00_tree0.45_tcn0.55,2023,kpx_group_2,0.6470506132120669,0.1298065964236805,0.4239078228478143,8758,0.0,0.45,0.55
pinn0.00_tree0.45_tcn0.55,2023,kpx_group_3,0.5780200497120016,0.154299474952707,0.31033957437671017,8759,0.0,0.45,0.55
pinn0.00_tree0.45_tcn0.55,2023,fold_mean,0.6167138782469831,0.13766022057146388,0.37108797706543023,26274,0.0,0.45,0.55
pinn0.00_tree0.45_tcn0.55,2024,kpx_group_1,0.6436869249620609,0.11255104125610466,0.3999248911802265,8778,0.0,0.45,0.55
pinn0.00_tree0.45_tcn0.55,2024,kpx_group_2,0.6743657678067394,0.11634173584417248,0.4650732714576512,8778,0.0,0.45,0.55
pinn0.00_tree0.45_tcn0.55,2024,kpx_group_3,0.586130861073955,0.1324791288678888,0.3047408510157987,8778,0.0,0.45,0.55
pinn0.00_tree0.45_tcn0.55,2024,fold_mean,0.6347278512809185,0.12045730198938864,0.3899130045512255,26334,0.0,0.45,0.55
pinn0.00_tree0.50_tcn0.50,2022,kpx_group_1,0.6309343404439486,0.12682749174926675,0.388696172637164,8664,0.0,0.5,0.5
pinn0.00_tree0.50_tcn0.50,2022,kpx_group_2,0.6426234149680393,0.1242270126113301,0.4094738425474087,8664,0.0,0.5,0.5
pinn0.00_tree0.50_tcn0.50,2022,fold_mean,0.636778877705994,0.12552725218029842,0.3990850075922864,17328,0.0,0.5,0.5
pinn0.00_tree0.50_tcn0.50,2023,kpx_group_1,0.62353022188159,0.1282323471290687,0.37529279089224876,8757,0.0,0.5,0.5
pinn0.00_tree0.50_tcn0.50,2023,kpx_group_2,0.6487942193890126,0.12895123318470683,0.426539671962732,8758,0.0,0.5,0.5
pinn0.00_tree0.50_tcn0.50,2023,kpx_group_3,0.5787353551418511,0.15377358427027402,0.31124429455397634,8759,0.0,0.5,0.5
pinn0.00_tree0.50_tcn0.50,2023,fold_mean,0.6170199321374845,0.1369857215280165,0.37102558580298567,26274,0.0,0.5,0.5
pinn0.00_tree0.50_tcn0.50,2024,kpx_group_1,0.644528040932686,0.11224332801726862,0.4012994098826406,8778,0.0,0.5,0.5
pinn0.00_tree0.50_tcn0.50,2024,kpx_group_2,0.6753253620610951,0.11585045140393876,0.466501175526129,8778,0.0,0.5,0.5
pinn0.00_tree0.50_tcn0.50,2024,kpx_group_3,0.5848849166468619,0.13202639593063525,0.30179622922435906,8778,0.0,0.5,0.5
pinn0.00_tree0.50_tcn0.50,2024,fold_mean,0.6349127732135477,0.12004005845061422,0.38986560487770955,26334,0.0,0.5,0.5
pinn0.00_tree0.55_tcn0.45,2022,kpx_group_1,0.6313355741433844,0.12650533927155835,0.38917648755832707,8664,0.0,0.55,0.44999999999999996
pinn0.00_tree0.55_tcn0.45,2022,kpx_group_2,0.6441963915329106,0.12344909820234042,0.41184188126816174,8664,0.0,0.55,0.44999999999999996
pinn0.00_tree0.55_tcn0.45,2022,fold_mean,0.6377659828381474,0.12497721873694939,0.4005091844132444,17328,0.0,0.55,0.44999999999999996
pinn0.00_tree0.55_tcn0.45,2023,kpx_group_1,0.6205983252915024,0.12772399409243682,0.3689206446754417,8757,0.0,0.55,0.44999999999999996
pinn0.00_tree0.55_tcn0.45,2023,kpx_group_2,0.6482907034075656,0.1282100561982594,0.4247914630133906,8758,0.0,0.55,0.44999999999999996
pinn0.00_tree0.55_tcn0.45,2023,kpx_group_3,0.578731017905711,0.15334447863876804,0.31080651445019003,8759,0.0,0.55,0.44999999999999996
pinn0.00_tree0.55_tcn0.45,2023,fold_mean,0.6158733488682596,0.13642617630982143,0.36817287404634075,26274,0.0,0.55,0.44999999999999996
pinn0.00_tree0.55_tcn0.45,2024,kpx_group_1,0.6430989259127647,0.11208142232466282,0.3982792741501923,8778,0.0,0.55,0.44999999999999996
pinn0.00_tree0.55_tcn0.45,2024,kpx_group_2,0.67538048796031,0.11547397909254926,0.46623495501316936,8778,0.0,0.55,0.44999999999999996
pinn0.00_tree0.55_tcn0.45,2024,kpx_group_3,0.5857563187873425,0.13169011987566007,0.30320275745034486,8778,0.0,0.55,0.44999999999999996
pinn0.00_tree0.55_tcn0.45,2024,fold_mean,0.6347452442201391,0.11974850709762404,0.38923899553790214,26334,0.0,0.55,0.44999999999999996
pinn0.00_tree0.60_tcn0.40,2022,kpx_group_1,0.6328650612473544,0.12628401584363436,0.39201413833834314,8664,0.0,0.6000000000000001,0.3999999999999999
pinn0.00_tree0.60_tcn0.40,2022,kpx_group_2,0.6442318030956473,0.12277134291835123,0.4112349491096458,8664,0.0,0.6000000000000001,0.3999999999999999
pinn0.00_tree0.60_tcn0.40,2022,fold_mean,0.6385484321715009,0.1245276793809928,0.4016245437239945,17328,0.0,0.6000000000000001,0.3999999999999999
pinn0.00_tree0.60_tcn0.40,2023,kpx_group_1,0.6199039280791723,0.12739082181592837,0.3671986779742728,8757,0.0,0.6000000000000001,0.3999999999999999
pinn0.00_tree0.60_tcn0.40,2023,kpx_group_2,0.6480980449053796,0.12758011702547284,0.42377620683623207,8758,0.0,0.6000000000000001,0.3999999999999999
pinn0.00_tree0.60_tcn0.40,2023,kpx_group_3,0.5779829729087376,0.15300250122077705,0.30896844703825227,8759,0.0,0.6000000000000001,0.3999999999999999
pinn0.00_tree0.60_tcn0.40,2023,fold_mean,0.6153283152977632,0.13599114668739276,0.3666477772829191,26274,0.0,0.6000000000000001,0.3999999999999999
pinn0.00_tree0.60_tcn0.40,2024,kpx_group_1,0.6419364008279334,0.11205247770464102,0.39592527936050775,8778,0.0,0.6000000000000001,0.3999999999999999
pinn0.00_tree0.60_tcn0.40,2024,kpx_group_2,0.6761487782897617,0.11524582451850543,0.4675433810980288,8778,0.0,0.6000000000000001,0.3999999999999999
pinn0.00_tree0.60_tcn0.40,2024,kpx_group_3,0.5860688830319125,0.1314936098308153,0.3036313758946403,8778,0.0,0.6000000000000001,0.3999999999999999
pinn0.00_tree0.60_tcn0.40,2024,fold_mean,0.6347180207165358,0.11959730401798725,0.389033345451059,26334,0.0,0.6000000000000001,0.3999999999999999
pinn0.00_tree0.65_tcn0.35,2022,kpx_group_1,0.6338050503795848,0.12616727380344023,0.3937773745626099,8664,0.0,0.65,0.35
pinn0.00_tree0.65_tcn0.35,2022,kpx_group_2,0.6442342634973092,0.12221376381210258,0.410682290806721,8664,0.0,0.65,0.35
pinn0.00_tree0.65_tcn0.35,2022,fold_mean,0.639019656938447,0.1241905188077714,0.40222983268466544,17328,0.0,0.65,0.35
pinn0.00_tree0.65_tcn0.35,2023,kpx_group_1,0.6188457580285315,0.1272147531065908,0.3649062691636537,8757,0.0,0.65,0.35
pinn0.00_tree0.65_tcn0.35,2023,kpx_group_2,0.6476549959360955,0.12706482243339112,0.4223748143055821,8758,0.0,0.65,0.35
pinn0.00_tree0.65_tcn0.35,2023,kpx_group_3,0.5768733637833694,0.15275865440223674,0.30650538196897553,8759,0.0,0.65,0.35
pinn0.00_tree0.65_tcn0.35,2023,fold_mean,0.6144580392493321,0.13567940998073955,0.3645954884794038,26274,0.0,0.65,0.35
pinn0.00_tree0.65_tcn0.35,2024,kpx_group_1,0.6412853280770782,0.11212381767385182,0.39469447382800815,8778,0.0,0.65,0.35
pinn0.00_tree0.65_tcn0.35,2024,kpx_group_2,0.6770446109160924,0.11514231977548503,0.4692315416076697,8778,0.0,0.65,0.35
pinn0.00_tree0.65_tcn0.35,2024,kpx_group_3,0.5864762373503256,0.13142822479801877,0.30438069949867,8778,0.0,0.65,0.35
pinn0.00_tree0.65_tcn0.35,2024,fold_mean,0.6349353921144988,0.1195647874157852,0.3894355716447826,26334,0.0,0.65,0.35
pinn0.00_tree0.70_tcn0.30,2022,kpx_group_1,0.6341246931377336,0.12614890723226993,0.39439829350773703,8664,0.0,0.7000000000000001,0.29999999999999993
pinn0.00_tree0.70_tcn0.30,2022,kpx_group_2,0.6439850131929712,0.12176891423191316,0.4097389406178556,8664,0.0,0.7000000000000001,0.29999999999999993
pinn0.00_tree0.70_tcn0.30,2022,fold_mean,0.6390548531653524,0.12395891073209155,0.4020686170627963,17328,0.0,0.7000000000000001,0.29999999999999993
pinn0.00_tree0.70_tcn0.30,2023,kpx_group_1,0.6176809650467663,0.12718650754298513,0.36254843763651756,8757,0.0,0.7000000000000001,0.29999999999999993
pinn0.00_tree0.70_tcn0.30,2023,kpx_group_2,0.6463179689648801,0.12665302274115836,0.4192889606709188,8758,0.0,0.7000000000000001,0.29999999999999993
pinn0.00_tree0.70_tcn0.30,2023,kpx_group_3,0.5772414094239884,0.15261763951289586,0.3071004583608727,8759,0.0,0.7000000000000001,0.29999999999999993
pinn0.00_tree0.70_tcn0.30,2023,fold_mean,0.6137467811452116,0.13548572326567979,0.362979285556103,26274,0.0,0.7000000000000001,0.29999999999999993
pinn0.00_tree0.70_tcn0.30,2024,kpx_group_1,0.6392739225261616,0.1123142773882549,0.390862122440578,8778,0.0,0.7000000000000001,0.29999999999999993
pinn0.00_tree0.70_tcn0.30,2024,kpx_group_2,0.6763701629379286,0.11514287637340986,0.4678832022492671,8778,0.0,0.7000000000000001,0.29999999999999993
pinn0.00_tree0.70_tcn0.30,2024,kpx_group_3,0.5864639023267189,0.1315044784345338,0.3044322830879715,8778,0.0,0.7000000000000001,0.29999999999999993
pinn0.00_tree0.70_tcn0.30,2024,fold_mean,0.6340359959302697,0.11965387739873286,0.3877258692592722,26334,0.0,0.7000000000000001,0.29999999999999993
pinn0.00_tree0.75_tcn0.25,2022,kpx_group_1,0.634826478530135,0.12623676457973332,0.39588972164000313,8664,0.0,0.75,0.25
pinn0.00_tree0.75_tcn0.25,2022,kpx_group_2,0.6439005184513209,0.12145114935388944,0.40925218625653126,8664,0.0,0.75,0.25
pinn0.00_tree0.75_tcn0.25,2022,fold_mean,0.6393634984907279,0.12384395696681139,0.4025709539482672,17328,0.0,0.75,0.25
pinn0.00_tree0.75_tcn0.25,2023,kpx_group_1,0.6157059602572565,0.1273039389262192,0.3587158594407323,8757,0.0,0.75,0.25
pinn0.00_tree0.75_tcn0.25,2023,kpx_group_2,0.6465227510201335,0.12636112426129892,0.4194066263015659,8758,0.0,0.75,0.25
pinn0.00_tree0.75_tcn0.25,2023,kpx_group_3,0.5784449766430279,0.1525752027793274,0.30946515606538316,8759,0.0,0.75,0.25
pinn0.00_tree0.75_tcn0.25,2023,fold_mean,0.6135578959734725,0.1354134219889485,0.36252921393589377,26274,0.0,0.75,0.25
pinn0.00_tree0.75_tcn0.25,2024,kpx_group_1,0.6382107039544263,0.11261542227502272,0.3890368301838753,8778,0.0,0.75,0.25
pinn0.00_tree0.75_tcn0.25,2024,kpx_group_2,0.6757854532063206,0.1152623568332475,0.46683326324588864,8778,0.0,0.75,0.25
pinn0.00_tree0.75_tcn0.25,2024,kpx_group_3,0.5862958832552241,0.1317168094584832,0.30430857596893146,8778,0.0,0.75,0.25
pinn0.00_tree0.75_tcn0.25,2024,fold_mean,0.633430680138657,0.11986486285558447,0.38672622313289845,26334,0.0,0.75,0.25
pinn0.00_tree0.80_tcn0.20,2022,kpx_group_1,0.6359845547009749,0.126432947802428,0.3984020572043779,8664,0.0,0.8,0.19999999999999996
pinn0.00_tree0.80_tcn0.20,2022,kpx_group_2,0.6444554180628008,0.12125522591451485,0.41016606204011646,8664,0.0,0.8,0.19999999999999996
pinn0.00_tree0.80_tcn0.20,2022,fold_mean,0.6402199863818878,0.12384408685847142,0.40428405962224717,17328,0.0,0.8,0.19999999999999996
pinn0.00_tree0.80_tcn0.20,2023,kpx_group_1,0.6139667613781017,0.12757115253581336,0.3555046752920169,8757,0.0,0.8,0.19999999999999996
pinn0.00_tree0.80_tcn0.20,2023,kpx_group_2,0.6453373349436391,0.1261649146496306,0.4168395845369087,8758,0.0,0.8,0.19999999999999996
