trial,min_output_ratio,weight_policy,random_state,n_jobs,verbose,objective,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,group,pred_year,train_years,score,nmae,ficr,n_train,n_val
6,0.15,none,20260709006,-1,-1,regression_l1,1847,0.02311993816356798,64,8,300,0.7210265514897748,0.742708242217241,0.0001230098967448264,5.494348379415359,7.071312491540869e-05,kpx_group_2,2022,"2023,2024",0.6340116658793942,0.1241072223152749,0.39213055407406333,9415,8664
6,0.15,none,20260709006,-1,-1,regression_l1,1847,0.02311993816356798,64,8,300,0.7210265514897748,0.742708242217241,0.0001230098967448264,5.494348379415359,7.071312491540869e-05,kpx_group_2,2023,"2022,2024",0.6334844440812988,0.1300285248204497,0.39699741298304714,9424,8758
6,0.15,none,20260709006,-1,-1,regression_l1,1847,0.02311993816356798,64,8,300,0.7210265514897748,0.742708242217241,0.0001230098967448264,5.494348379415359,7.071312491540869e-05,kpx_group_2,2024,"2022,2023",0.6605178270974514,0.12178638037329717,0.44282203456820013,9857,8778
7,0.05,none,20260709007,-1,-1,regression_l1,1727,0.017863574235178266,32,10,120,0.8103311785968869,0.7917423671925454,0.002975666233733728,0.32328337973003257,0.00039770424806185407,kpx_group_2,2022,"2023,2024",0.626508868228048,0.12634797336929005,0.3793657098253859,11907,8664
7,0.05,none,20260709007,-1,-1,regression_l1,1727,0.017863574235178266,32,10,120,0.8103311785968869,0.7917423671925454,0.002975666233733728,0.32328337973003257,0.00039770424806185407,kpx_group_2,2023,"2022,2024",0.6288923697998112,0.12941581643499311,0.3872005560346156,11777,8758
7,0.05,none,20260709007,-1,-1,regression_l1,1727,0.017863574235178266,32,10,120,0.8103311785968869,0.7917423671925454,0.002975666233733728,0.32328337973003257,0.00039770424806185407,kpx_group_2,2024,"2022,2023",0.6617712308717666,0.1172694177499946,0.44081187949352774,12342,8778
8,0.15,none,20260709008,-1,-1,regression_l1,930,0.028346234992999673,128,6,80,0.9564535998079381,0.7422762112453555,0.22291775410890877,0.15790574005730354,0.08241005016924607,kpx_group_2,2022,"2023,2024",0.6308805472320883,0.12541189708011027,0.3871729915442868,9415,8664
8,0.15,none,20260709008,-1,-1,regression_l1,930,0.028346234992999673,128,6,80,0.9564535998079381,0.7422762112453555,0.22291775410890877,0.15790574005730354,0.08241005016924607,kpx_group_2,2023,"2022,2024",0.629643637185252,0.1304327038806201,0.3897199782511241,9424,8758
8,0.15,none,20260709008,-1,-1,regression_l1,930,0.028346234992999673,128,6,80,0.9564535998079381,0.7422762112453555,0.22291775410890877,0.15790574005730354,0.08241005016924607,kpx_group_2,2024,"2022,2023",0.665979373413528,0.12079438765424978,0.45275313448130583,9857,8778
9,0.15,actual_sqrt,20260709009,-1,-1,regression_l1,900,0.03003865613406354,48,7,80,0.9469721559312969,0.7819430130505116,0.34952356438913573,0.13469377560092455,0.03400800919787837,kpx_group_2,2022,"2023,2024",0.6345296332588141,0.12613359834855192,0.39519286486618005,9415,8664
9,0.15,actual_sqrt,20260709009,-1,-1,regression_l1,900,0.03003865613406354,48,7,80,0.9469721559312969,0.7819430130505116,0.34952356438913573,0.13469377560092455,0.03400800919787837,kpx_group_2,2023,"2022,2024",0.6329352100251984,0.1322733350982829,0.3981437551486797,9424,8758
9,0.15,actual_sqrt,20260709009,-1,-1,regression_l1,900,0.03003865613406354,48,7,80,0.9469721559312969,0.7819430130505116,0.34952356438913573,0.13469377560092455,0.03400800919787837,kpx_group_2,2024,"2022,2023",0.6644610246363294,0.12296511485043016,0.451887164123089,9857,8778
10,0.03,none,20260709010,-1,-1,regression_l1,1859,0.03386476997390963,24,-1,60,0.942632902378219,0.9730956134764648,0.010728189271560044,0.0012587100735707612,0.00011037781392889732,kpx_group_2,2022,"2023,2024",0.6176908527085143,0.13066581753116374,0.3660475229481924,12747,8664
10,0.03,none,20260709010,-1,-1,regression_l1,1859,0.03386476997390963,24,-1,60,0.942632902378219,0.9730956134764648,0.010728189271560044,0.0012587100735707612,0.00011037781392889732,kpx_group_2,2023,"2022,2024",0.6174448802676411,0.13354103550005805,0.36843079603534024,12674,8758
